Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Ratings","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ363Y-ND","ERJ-XGNJ363Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 36K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","36 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P39KAWTR-ND,P39KAWCT-ND,P39KAWDKR-ND","ERJ-XGNJ393Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 39K OHM 5% 1/32W 01005","13,428","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","39 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ433Y-ND","ERJ-XGNJ433Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 43K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","43 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P47KAWTR-ND,P47KAWCT-ND,P47KAWDKR-ND","ERJ-XGNJ473Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 47K OHM 5% 1/32W 01005","20,000","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","47 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ513Y-ND","ERJ-XGNJ513Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 51K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","51 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P56KAWTR-ND,P56KAWCT-ND,P56KAWDKR-ND","ERJ-XGNJ563Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 56K OHM 5% 1/32W 01005","46,450","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","56 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ623Y-ND","ERJ-XGNJ623Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 62K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","62 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P68KAWTR-ND,P68KAWCT-ND,P68KAWDKR-ND","ERJ-XGNJ683Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 68K OHM 5% 1/32W 01005","23,534","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","68 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ753Y-ND","ERJ-XGNJ753Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 75K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","75 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P82KAWTR-ND,P82KAWCT-ND,P82KAWDKR-ND","ERJ-XGNJ823Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 82K OHM 5% 1/32W 01005","22,752","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","82 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ913Y-ND","ERJ-XGNJ913Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 91K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","91 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P100KAWTR-ND,P100KAWCT-ND,P100KAWDKR-ND","ERJ-XGNJ104Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 100K OHM 5% 1/32W 01005","10,700","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","100 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ114Y-ND","ERJ-XGNJ114Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 110K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","110 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P120KAWTR-ND,P120KAWCT-ND,P120KAWDKR-ND","ERJ-XGNJ124Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 120K OHM 5% 1/32W 01005","3,079","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","120 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ134Y-ND","ERJ-XGNJ134Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 130K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","130 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P150KAWTR-ND,P150KAWCT-ND,P150KAWDKR-ND","ERJ-XGNJ154Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 150K OHM 5% 1/32W 01005","16,872","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","150 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ164Y-ND","ERJ-XGNJ164Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 160K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","160 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P180KAWTR-ND,P180KAWCT-ND,P180KAWDKR-ND","ERJ-XGNJ184Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 180K OHM 5% 1/32W 01005","1,764","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","180 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ204Y-ND","ERJ-XGNJ204Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 200K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","200 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P220KAWTR-ND,P220KAWCT-ND,P220KAWDKR-ND","ERJ-XGNJ224Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 220K OHM 5% 1/32W 01005","51,079","0.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","220 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ244Y-ND","ERJ-XGNJ244Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 240K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","240 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P270KAWTR-ND,P270KAWCT-ND,P270KAWDKR-ND","ERJ-XGNJ274Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 270K OHM 5% 1/32W 01005","7,391","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","270 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ304Y-ND","ERJ-XGNJ304Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 300K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","300 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P330KAWTR-ND,P330KAWCT-ND,P330KAWDKR-ND","ERJ-XGNJ334Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 330K OHM 5% 1/32W 01005","21,420","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","330 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ364Y-ND","ERJ-XGNJ364Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 360K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","360 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P390KAWTR-ND,P390KAWCT-ND,P390KAWDKR-ND","ERJ-XGNJ394Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 390K OHM 5% 1/32W 01005","19,678","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","390 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ434Y-ND","ERJ-XGNJ434Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 430K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","430 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P470KAWTR-ND,P470KAWCT-ND,P470KAWDKR-ND","ERJ-XGNJ474Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 470K OHM 5% 1/32W 01005","10,127","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","470 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ514Y-ND","ERJ-XGNJ514Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 510K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","510 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P560KAWTR-ND,P560KAWCT-ND,P560KAWDKR-ND","ERJ-XGNJ564Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 560K OHM 5% 1/32W 01005","6,393","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","560 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ624Y-ND","ERJ-XGNJ624Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 620K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","620 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P680KAWTR-ND,P680KAWCT-ND,P680KAWDKR-ND","ERJ-XGNJ684Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 680K OHM 5% 1/32W 01005","20,000","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","680 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ754Y-ND","ERJ-XGNJ754Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 750K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","750 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P820KAWTR-ND,P820KAWCT-ND,P820KAWDKR-ND","ERJ-XGNJ824Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 820K OHM 5% 1/32W 01005","1,440","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","820 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","ERJ-XGNJ914Y-ND","ERJ-XGNJ914Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 910K OHM 5% 1/32W 01005","0","0.021","0","20000","Tape & Reel (TR)","ERJ-XGN","Active","910 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/photos/Panasonic%20Photos/10-01005.jpg","P1.0MAWTR-ND,P1.0MAWCT-ND,P1.0MAWDKR-ND","ERJ-XGNJ105Y","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 1M OHM 5% 1/32W 01005","81,219","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-XGN","Active","1 MOhms","±5%","0.03W, 1/32W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","-","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
